problem,n,init_id,direction,linesearch,iterations,nfev,ngev,cpu_time_sec,success,reason,maxIter,tol,gradTol,alphamax,rho,sigma,delta,hz_mu,hz_c,hz_ita
"SLCDT2B",10,13,"prp","qwolfe",233,512,372,0.506,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,14,"prp","qwolfe",234,514,374,0.508,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,15,"prp","qwolfe",235,517,376,0.51,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,16,"prp","qwolfe",236,519,377,0.512,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,17,"prp","qwolfe",237,521,379,0.514,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,18,"prp","qwolfe",238,523,380,0.516,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,19,"prp","qwolfe",239,525,382,0.518,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,20,"prp","qwolfe",230,506,368,0.5,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,1,"sd","dwolfe1",251,589,426,0.552,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,2,"sd","dwolfe1",252,592,428,0.554,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,3,"sd","dwolfe1",253,594,430,0.556,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,4,"sd","dwolfe1",254,596,431,0.558,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,5,"sd","dwolfe1",255,599,433,0.56,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,6,"sd","dwolfe1",256,601,435,0.562,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,7,"sd","dwolfe1",257,603,436,0.564,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,8,"sd","dwolfe1",258,606,438,0.566,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,9,"sd","dwolfe1",259,608,440,0.568,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,10,"sd","dwolfe1",250,587,425,0.55,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,11,"sd","dwolfe1",251,589,426,0.552,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,12,"sd","dwolfe1",252,592,428,0.554,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,13,"sd","dwolfe1",253,594,430,0.556,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,14,"sd","dwolfe1",254,596,431,0.558,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,15,"sd","dwolfe1",255,599,433,0.56,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,16,"sd","dwolfe1",256,601,435,0.562,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,17,"sd","dwolfe1",257,603,436,0.564,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,18,"sd","dwolfe1",258,606,438,0.566,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,19,"sd","dwolfe1",259,608,440,0.568,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,1,"hz","dwolfe1",161,281,209,0.654,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,2,"hz","dwolfe1",162,283,210,0.658,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,3,"hz","dwolfe1",163,285,211,0.662,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,4,"hz","dwolfe1",164,287,213,0.666,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,5,"hz","dwolfe1",165,288,214,0.67,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,6,"hz","dwolfe1",166,290,215,0.674,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,7,"hz","dwolfe1",167,292,217,0.678,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,8,"hz","dwolfe1",168,294,218,0.682,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,9,"hz","dwolfe1",169,295,219,0.686,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,10,"hz","dwolfe1",160,280,208,0.65,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,11,"hz","dwolfe1",161,281,209,0.654,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,12,"hz","dwolfe1",162,283,210,0.658,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,13,"hz","dwolfe1",163,285,211,0.662,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,14,"hz","dwolfe1",164,287,213,0.666,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,15,"hz","dwolfe1",165,288,214,0.67,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,16,"hz","dwolfe1",166,290,215,0.674,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,17,"hz","dwolfe1",167,292,217,0.678,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,18,"hz","dwolfe1",168,294,218,0.682,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,19,"hz","dwolfe1",169,295,219,0.686,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,20,"hz","dwolfe1",160,280,208,0.65,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,1,"hz","dwolfe2",181,343,253,0.744,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,2,"hz","dwolfe2",182,345,254,0.748,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,3,"hz","dwolfe2",183,347,256,0.752,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,4,"hz","dwolfe2",184,349,257,0.756,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,5,"hz","dwolfe2",185,351,259,0.76,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,6,"hz","dwolfe2",186,353,260,0.764,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,7,"hz","dwolfe2",187,355,261,0.768,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,8,"hz","dwolfe2",188,357,263,0.772,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,9,"hz","dwolfe2",189,359,264,0.776,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,10,"hz","dwolfe2",180,342,251,0.74,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,11,"hz","dwolfe2",181,343,253,0.744,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,12,"hz","dwolfe2",182,345,254,0.748,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,13,"hz","dwolfe2",183,347,256,0.752,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,14,"hz","dwolfe2",184,349,257,0.756,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,15,"hz","dwolfe2",185,351,259,0.76,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,16,"hz","dwolfe2",186,353,260,0.764,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,17,"hz","dwolfe2",187,355,261,0.768,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,18,"hz","dwolfe2",188,357,263,0.772,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,19,"hz","dwolfe2",189,359,264,0.776,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,20,"hz","dwolfe2",180,342,251,0.74,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,1,"sd","qwolfe",231,473,346,0.954,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,2,"sd","qwolfe",232,475,348,0.958,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,3,"sd","qwolfe",233,477,349,0.962,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,4,"sd","qwolfe",234,479,351,0.966,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,5,"sd","qwolfe",235,481,352,0.97,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,6,"sd","qwolfe",236,483,354,0.974,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,7,"sd","qwolfe",237,485,355,0.978,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,8,"sd","qwolfe",238,487,357,0.982,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,9,"sd","qwolfe",239,489,358,0.986,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,10,"sd","qwolfe",230,471,345,0.95,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,11,"sd","qwolfe",231,473,346,0.954,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,12,"sd","qwolfe",232,475,348,0.958,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,13,"sd","qwolfe",233,477,349,0.962,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,14,"sd","qwolfe",234,479,351,0.966,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,15,"sd","qwolfe",235,481,352,0.97,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,16,"sd","qwolfe",236,483,354,0.974,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,17,"sd","qwolfe",237,485,355,0.978,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,18,"sd","qwolfe",238,487,357,0.982,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,19,"sd","qwolfe",239,489,358,0.986,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,20,"sd","qwolfe",230,471,345,0.95,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,1,"prp","qwolfe",251,552,401,1.044,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,2,"prp","qwolfe",252,554,403,1.048,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,3,"prp","qwolfe",253,556,404,1.052,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,4,"prp","qwolfe",254,558,406,1.056,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,5,"prp","qwolfe",255,561,408,1.06,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,6,"prp","qwolfe",256,563,409,1.064,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,7,"prp","qwolfe",257,565,411,1.068,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,8,"prp","qwolfe",258,567,412,1.072,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,9,"prp","qwolfe",259,569,414,1.076,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,10,"prp","qwolfe",250,550,400,1.04,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,11,"prp","qwolfe",251,552,401,1.044,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,12,"prp","qwolfe",252,554,403,1.048,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,13,"prp","qwolfe",253,556,404,1.052,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,14,"prp","qwolfe",254,558,406,1.056,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,15,"prp","qwolfe",255,561,408,1.06,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,16,"prp","qwolfe",256,563,409,1.064,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,17,"prp","qwolfe",257,565,411,1.068,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,18,"prp","qwolfe",258,567,412,1.072,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,19,"prp","qwolfe",259,569,414,1.076,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,20,"prp","qwolfe",250,550,400,1.04,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,1,"sd","dwolfe1",271,636,460,1.134,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,2,"sd","dwolfe1",272,639,462,1.138,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,3,"sd","dwolfe1",273,641,464,1.142,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,4,"sd","dwolfe1",274,643,465,1.146,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,5,"sd","dwolfe1",275,646,467,1.15,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,6,"sd","dwolfe1",276,648,469,1.154,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,7,"sd","dwolfe1",277,650,470,1.158,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,8,"sd","dwolfe1",278,653,472,1.162,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,9,"sd","dwolfe1",279,655,474,1.166,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,10,"sd","dwolfe1",270,634,459,1.13,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,11,"sd","dwolfe1",271,636,460,1.134,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,12,"sd","dwolfe1",272,639,462,1.138,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,13,"sd","dwolfe1",273,641,464,1.142,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,14,"sd","dwolfe1",274,643,465,1.146,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,15,"sd","dwolfe1",275,646,467,1.15,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,16,"sd","dwolfe1",276,648,469,1.154,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,17,"sd","dwolfe1",277,650,470,1.158,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,18,"sd","dwolfe1",278,653,472,1.162,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,19,"sd","dwolfe1",279,655,474,1.166,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",20,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,1,"hz","dwolfe1",141,246,183,0.151,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,2,"hz","dwolfe1",142,248,184,0.152,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,3,"hz","dwolfe1",143,250,185,0.153,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,4,"hz","dwolfe1",144,252,187,0.154,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,5,"hz","dwolfe1",145,253,188,0.155,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,6,"hz","dwolfe1",146,255,189,0.156,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,7,"hz","dwolfe1",147,257,191,0.157,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,8,"hz","dwolfe1",148,259,192,0.158,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,9,"hz","dwolfe1",149,260,193,0.159,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,10,"hz","dwolfe1",140,245,182,0.15,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,11,"hz","dwolfe1",141,246,183,0.151,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,12,"hz","dwolfe1",142,248,184,0.152,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,13,"hz","dwolfe1",143,250,185,0.153,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,14,"hz","dwolfe1",144,252,187,0.154,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,15,"hz","dwolfe1",145,253,188,0.155,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,16,"hz","dwolfe1",146,255,189,0.156,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,17,"hz","dwolfe1",147,257,191,0.157,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,18,"hz","dwolfe1",148,259,192,0.158,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,19,"hz","dwolfe1",149,260,193,0.159,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,20,"hz","dwolfe1",140,245,182,0.15,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,1,"hz","dwolfe2",161,305,225,0.181,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,2,"hz","dwolfe2",162,307,226,0.182,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,3,"hz","dwolfe2",163,309,228,0.183,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,4,"hz","dwolfe2",164,311,229,0.184,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,5,"hz","dwolfe2",165,313,230,0.185,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,6,"hz","dwolfe2",166,315,232,0.186,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,7,"hz","dwolfe2",167,317,233,0.187,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,8,"hz","dwolfe2",168,319,235,0.188,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,9,"hz","dwolfe2",169,321,236,0.189,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,10,"hz","dwolfe2",160,304,224,0.18,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,11,"hz","dwolfe2",161,305,225,0.181,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,12,"hz","dwolfe2",162,307,226,0.182,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,13,"hz","dwolfe2",163,309,228,0.183,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,14,"hz","dwolfe2",164,311,229,0.184,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,15,"hz","dwolfe2",165,313,230,0.185,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,16,"hz","dwolfe2",166,315,232,0.186,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,17,"hz","dwolfe2",167,317,233,0.187,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,18,"hz","dwolfe2",168,319,235,0.188,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,19,"hz","dwolfe2",169,321,236,0.189,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,20,"hz","dwolfe2",160,304,224,0.18,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,1,"sd","qwolfe",211,432,316,0.241,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,2,"sd","qwolfe",212,434,318,0.242,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,3,"sd","qwolfe",213,436,319,0.243,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,4,"sd","qwolfe",214,438,321,0.244,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,5,"sd","qwolfe",215,440,322,0.245,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,6,"sd","qwolfe",216,442,324,0.246,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,7,"sd","qwolfe",217,444,325,0.247,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,8,"sd","qwolfe",218,446,327,0.248,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,9,"sd","qwolfe",219,448,328,0.249,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,10,"sd","qwolfe",210,430,315,0.24,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,11,"sd","qwolfe",211,432,316,0.241,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,12,"sd","qwolfe",212,434,318,0.242,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,13,"sd","qwolfe",213,436,319,0.243,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,14,"sd","qwolfe",214,438,321,0.244,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,15,"sd","qwolfe",215,440,322,0.245,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,16,"sd","qwolfe",216,442,324,0.246,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"FDS",5,17,"sd","qwolfe",217,444,325,0.247,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
